seller_id,total_items_sold,actual_return_rate,avg_seller_rating,fulfilment_type,avg_discount,total_return_cost,return_rate_pct,risk_score,risk_tier
SELL02414,21,0.047619047619047616,5.0,Platform Fulfilled,19.047619047619047,21.9405,4.76,12.5,Low Risk
SELL02415,21,0.38095238095238093,4.2,Seller Fulfilled,14.047619047619047,144822.56699999998,38.1,32.2,Low Risk
SELL02416,21,0.09523809523809523,4.7,Seller Fulfilled,17.38095238095238,1501.443,9.52,16.1,Low Risk
SELL02417,52,0.17307692307692307,4.2,Platform Fulfilled,22.115384615384617,47104.767,17.31,26.5,Low Risk
SELL02418,57,0.22807017543859648,4.0,Platform Fulfilled,13.947368421052632,24502.1055,22.81,26.0,Low Risk
SELL02419,63,0.4603174603174603,3.3,Seller Fulfilled,17.61904761904762,216368.3295,46.03,45.0,Medium Risk
SELL02420,32,0.15625,3.2,Platform Fulfilled,18.59375,12214.4985,15.62,31.1,Low Risk
SELL02421,59,0.5084745762711864,2.1,Seller Fulfilled,12.711864406779661,185682.243,50.85,53.5,Medium Risk
SELL02422,26,0.15384615384615385,3.8,Platform Fulfilled,23.26923076923077,2139.4035,15.38,29.2,Low Risk
SELL02423,20,0.55,3.4,Seller Fulfilled,12.5,29226.358500000002,55.0,45.7,Medium Risk
SELL02424,55,0.32727272727272727,3.2,Platform Fulfilled,15.727272727272727,252735.79799999998,32.73,38.0,Medium Risk
SELL02425,30,0.23333333333333334,3.6,Platform Fulfilled,15.833333333333334,66850.344,23.33,30.3,Low Risk
SELL02426,38,0.2631578947368421,4.4,Seller Fulfilled,20.394736842105264,103348.36499999999,26.32,28.5,Low Risk
SELL02427,84,0.2261904761904762,3.7,Seller Fulfilled,18.154761904761905,35710.1295,22.62,30.6,Low Risk
SELL02428,36,0.3055555555555556,4.2,Platform Fulfilled,10.0,85160.268,30.56,26.1,Low Risk
SELL02429,51,0.09803921568627451,4.0,Platform Fulfilled,15.490196078431373,9910.3665,9.8,20.4,Low Risk
SELL02430,7,0.0,4.1,Seller Fulfilled,15.714285714285714,0.0,0.0,14.9,Low Risk
SELL02431,12,0.25,3.9,Seller Fulfilled,16.25,3286.5494999999996,25.0,29.2,Low Risk
SELL02432,78,0.2692307692307692,4.0,Seller Fulfilled,16.41025641025641,103652.21999999999,26.92,29.5,Low Risk
SELL02433,33,0.24242424242424243,3.4,Seller Fulfilled,13.030303030303031,41465.2155,24.24,30.6,Low Risk
SELL02434,34,0.14705882352941177,4.2,Seller Fulfilled,21.323529411764707,4576.9439999999995,14.71,24.8,Low Risk
SELL02435,43,0.627906976744186,2.8,Seller Fulfilled,18.372093023255815,197472.5835,62.79,57.6,Medium Risk
SELL02436,44,0.5227272727272727,2.3,Seller Fulfilled,16.022727272727273,205039.10099999997,52.27,54.7,Medium Risk
SELL02437,23,0.13043478260869565,4.5,Platform Fulfilled,10.652173913043478,2179.0695,13.04,15.4,Low Risk
SELL02438,85,0.24705882352941178,3.4,Seller Fulfilled,17.764705882352942,22252.012499999997,24.71,33.7,Medium Risk
SELL02439,45,0.17777777777777778,4.8,Platform Fulfilled,17.555555555555557,57535.143,17.78,19.6,Low Risk
SELL02440,58,0.20689655172413793,4.1,Seller Fulfilled,17.155172413793103,68702.59049999999,20.69,26.1,Low Risk
SELL02441,60,0.25,3.6,Platform Fulfilled,17.416666666666668,6401.217,25.0,32.1,Low Risk
SELL02442,34,0.29411764705882354,4.3,Seller Fulfilled,15.0,18133.757999999998,29.41,27.6,Low Risk
SELL02443,56,0.21428571428571427,3.7,Seller Fulfilled,14.553571428571429,117438.927,21.43,27.9,Low Risk
SELL02444,32,0.21875,3.7,Seller Fulfilled,15.9375,100719.045,21.88,28.9,Low Risk
SELL02445,76,0.40789473684210525,3.1,Seller Fulfilled,14.671052631578947,102645.80550000002,40.79,42.2,Medium Risk
SELL02446,20,0.25,4.1,Platform Fulfilled,9.5,1541.397,25.0,23.7,Low Risk
SELL02447,50,0.48,3.2,Seller Fulfilled,12.3,143672.967,48.0,43.6,Medium Risk
SELL02448,45,0.15555555555555556,4.8,Platform Fulfilled,16.555555555555557,27149.914499999995,15.56,17.9,Low Risk
SELL02449,36,0.25,3.2,Seller Fulfilled,13.194444444444445,3267.8969999999995,25.0,32.6,Low Risk
SELL02450,20,0.4,3.3,Seller Fulfilled,18.25,23239.023,40.0,42.4,Medium Risk
SELL02451,107,0.4672897196261682,2.9,Seller Fulfilled,19.065420560747665,222879.7485,46.73,49.2,Medium Risk
SELL02452,76,0.21052631578947367,4.0,Seller Fulfilled,14.605263157894736,45387.993,21.05,25.5,Low Risk
SELL02453,30,0.16666666666666666,4.0,Seller Fulfilled,17.0,3842.193,16.67,24.7,Low Risk
SELL02454,24,0.4166666666666667,3.6,Platform Fulfilled,16.25,16754.403,41.67,39.8,Medium Risk
SELL02455,41,0.21951219512195122,4.1,Seller Fulfilled,16.463414634146343,76436.9325,21.95,26.3,Low Risk
SELL02456,41,0.34146341463414637,3.7,Seller Fulfilled,18.048780487804876,15297.523500000001,34.15,36.3,Medium Risk
SELL02457,44,0.25,3.4,Seller Fulfilled,16.022727272727273,948.8715,25.0,32.8,Low Risk
SELL02458,23,0.391304347826087,2.8,Platform Fulfilled,10.0,7515.783,39.13,40.8,Medium Risk
SELL02459,52,0.17307692307692307,3.6,Platform Fulfilled,18.75,9178.509,17.31,29.0,Low Risk
SELL02460,22,0.2727272727272727,3.6,Platform Fulfilled,12.272727272727273,4064.9894999999997,27.27,30.2,Low Risk
SELL02461,58,0.1724137931034483,4.0,Platform Fulfilled,16.379310344827587,18972.729,17.24,24.6,Low Risk
SELL02462,74,0.5540540540540541,2.6,Seller Fulfilled,17.5,132152.9115,55.41,54.9,Medium Risk
SELL02463,32,0.21875,4.7,Seller Fulfilled,19.375,87496.39199999999,21.88,23.5,Low Risk
SELL02464,73,0.1917808219178082,4.4,Seller Fulfilled,15.753424657534246,181324.2375,19.18,22.2,Low Risk
SELL02465,38,0.2894736842105263,4.2,Platform Fulfilled,12.763157894736842,63522.568499999994,28.95,26.8,Low Risk
SELL02466,17,0.11764705882352941,4.2,Seller Fulfilled,17.647058823529413,259.8315,11.76,21.1,Low Risk
SELL02467,24,0.16666666666666666,3.2,Seller Fulfilled,11.666666666666666,3697.0229999999997,16.67,27.6,Low Risk
SELL02468,13,0.23076923076923078,4.0,Seller Fulfilled,16.153846153846153,45048.603,23.08,27.4,Low Risk
SELL02469,15,0.26666666666666666,3.5,Seller Fulfilled,6.333333333333333,45507.861,26.67,27.2,Low Risk
SELL02470,27,0.3333333333333333,3.8,Seller Fulfilled,23.333333333333332,18322.071,33.33,38.2,Medium Risk
SELL02471,83,0.0963855421686747,4.6,Platform Fulfilled,16.325301204819276,38827.003500000006,9.64,16.3,Low Risk
SELL02472,11,0.5454545454545454,3.4,Seller Fulfilled,33.63636363636363,74016.3525,54.55,57.9,Medium Risk
SELL02473,24,0.16666666666666666,4.6,Platform Fulfilled,18.125,9791.58,16.67,20.9,Low Risk
SELL02474,31,0.1935483870967742,3.6,Seller Fulfilled,19.35483870967742,12704.695499999998,19.35,30.4,Low Risk
SELL02475,35,0.2857142857142857,3.0,Platform Fulfilled,11.428571428571429,164989.899,28.57,34.9,Medium Risk
SELL02476,18,0.1111111111111111,4.3,Seller Fulfilled,10.277777777777779,3756.042,11.11,15.7,Low Risk
SELL02477,70,0.24285714285714285,4.3,Seller Fulfilled,13.285714285714286,31539.147,24.29,24.1,Low Risk
SELL02478,61,0.18032786885245902,3.8,Platform Fulfilled,15.0,103118.93549999999,18.03,25.7,Low Risk
SELL02479,31,0.5806451612903226,3.1,Seller Fulfilled,15.806451612903226,116530.26299999998,58.06,51.5,Medium Risk
SELL02480,43,0.3023255813953488,4.5,Seller Fulfilled,12.906976744186046,18027.2565,30.23,25.3,Low Risk
SELL02481,43,0.37209302325581395,3.6,Seller Fulfilled,14.186046511627907,49193.5545,37.21,36.3,Medium Risk
SELL02482,39,0.1794871794871795,4.3,Seller Fulfilled,17.82051282051282,6524.2755,17.95,23.5,Low Risk
SELL02483,38,0.42105263157894735,3.0,Seller Fulfilled,15.263157894736842,121680.4485,42.11,43.9,Medium Risk
SELL02484,85,0.09411764705882353,5.0,Seller Fulfilled,10.882352941176471,33810.747,9.41,10.0,Low Risk
SELL02485,63,0.20634920634920634,4.5,Platform Fulfilled,17.142857142857142,36883.611,20.63,23.0,Low Risk
SELL02486,38,0.21052631578947367,4.5,Platform Fulfilled,15.394736842105264,42774.3915,21.05,22.2,Low Risk
SELL02487,61,0.32786885245901637,2.9,Seller Fulfilled,16.147540983606557,124775.157,32.79,40.5,Medium Risk
SELL02488,32,0.125,3.3,Platform Fulfilled,15.15625,751.5840000000001,12.5,26.8,Low Risk
SELL02489,25,0.32,5.0,Seller Fulfilled,22.4,48797.88149999999,32.0,28.0,Low Risk
SELL02490,37,0.16216216216216217,5.0,Platform Fulfilled,18.91891891891892,1926.8715,16.22,18.1,Low Risk
SELL02491,18,0.3888888888888889,3.2,Seller Fulfilled,13.333333333333334,68039.07,38.89,39.7,Medium Risk
SELL02492,63,0.1746031746031746,3.7,Seller Fulfilled,12.777777777777779,32088.218999999997,17.46,24.9,Low Risk
SELL02493,44,0.38636363636363635,3.3,Seller Fulfilled,14.886363636363637,94155.642,38.64,39.7,Medium Risk
SELL02494,31,0.2903225806451613,4.5,Seller Fulfilled,22.258064516129032,50076.894,29.03,30.2,Low Risk
SELL02495,102,0.3431372549019608,4.0,Seller Fulfilled,14.019607843137255,133423.04849999998,34.31,31.8,Low Risk
SELL02496,31,0.0967741935483871,4.8,Platform Fulfilled,10.806451612903226,7580.286,9.68,11.6,Low Risk
SELL02497,60,0.13333333333333333,4.0,Seller Fulfilled,15.833333333333334,16905.642,13.33,22.3,Low Risk
SELL02498,52,0.15384615384615385,4.4,Platform Fulfilled,17.21153846153846,4490.613,15.38,21.2,Low Risk
SELL02499,49,0.14285714285714285,3.7,Seller Fulfilled,14.693877551020408,8653.737,14.29,24.4,Low Risk
SELL02500,80,0.1375,4.6,Seller Fulfilled,18.1875,47462.31,13.75,19.5,Low Risk
SELL02501,59,0.11864406779661017,5.0,Platform Fulfilled,13.05084745762712,37386.1485,11.86,12.5,Low Risk
SELL02502,30,0.3333333333333333,4.5,Seller Fulfilled,7.166666666666667,64789.89149999999,33.33,23.5,Low Risk
SELL02503,11,0.36363636363636365,4.4,Seller Fulfilled,15.454545454545455,75455.385,36.36,30.7,Low Risk
SELL02504,32,0.125,4.5,Platform Fulfilled,10.625,1977.2444999999998,12.5,15.1,Low Risk
SELL02505,22,0.13636363636363635,4.4,Seller Fulfilled,13.636363636363637,53982.538499999995,13.64,18.2,Low Risk
SELL02506,30,0.1,3.6,Platform Fulfilled,19.5,10334.1195,10.0,25.8,Low Risk
SELL02507,20,0.55,3.2,Seller Fulfilled,16.25,131310.762,55.0,49.4,Medium Risk
SELL02508,39,0.5128205128205128,2.8,Seller Fulfilled,15.512820512820513,18060.7005,51.28,50.2,Medium Risk
SELL02509,50,0.3,3.8,Platform Fulfilled,14.6,28694.7045,30.0,31.5,Low Risk
SELL02510,65,0.12307692307692308,3.6,Seller Fulfilled,19.53846153846154,16524.601499999997,12.31,27.0,Low Risk
SELL02511,58,0.1724137931034483,4.1,Seller Fulfilled,14.224137931034482,6898.794,17.24,22.6,Low Risk
SELL02512,40,0.175,4.0,Platform Fulfilled,16.625,19914.527999999995,17.5,24.9,Low Risk
SELL02513,11,0.36363636363636365,3.8,Seller Fulfilled,23.636363636363637,1363.248,36.36,40.0,Medium Risk
SELL02514,60,0.06666666666666667,4.0,Seller Fulfilled,16.0,1076.6295,6.67,19.1,Low Risk
SELL02515,49,0.30612244897959184,3.6,Seller Fulfilled,17.551020408163264,7670.808,30.61,35.0,Medium Risk
SELL02516,15,0.3333333333333333,3.3,Seller Fulfilled,16.666666666666668,2519.469,33.33,38.1,Medium Risk
SELL02517,34,0.17647058823529413,3.7,Platform Fulfilled,14.117647058823529,38963.087999999996,17.65,25.7,Low Risk
SELL02518,55,0.12727272727272726,4.3,Seller Fulfilled,16.454545454545453,32874.240000000005,12.73,20.1,Low Risk
SELL02519,46,0.1956521739130435,4.8,Seller Fulfilled,20.869565217391305,12907.623000000001,19.57,22.4,Low Risk
SELL02520,51,0.27450980392156865,5.0,Seller Fulfilled,12.647058823529411,67328.9145,27.45,20.1,Low Risk
SELL02521,34,0.17647058823529413,4.4,Seller Fulfilled,18.235294117647058,8016.218999999999,17.65,22.9,Low Risk
SELL02522,13,0.0,3.2,Platform Fulfilled,7.6923076923076925,0.0,0.0,16.9,Low Risk
SELL02523,57,0.12280701754385964,3.8,Seller Fulfilled,17.017543859649123,10534.6005,12.28,24.0,Low Risk
SELL02524,26,0.07692307692307693,4.5,Platform Fulfilled,13.846153846153847,4281.0045,7.69,14.6,Low Risk
SELL02525,25,0.32,4.5,Platform Fulfilled,18.6,115353.27149999999,32.0,29.6,Low Risk
SELL02526,65,0.5230769230769231,2.8,Platform Fulfilled,15.076923076923077,86252.2815,52.31,50.4,Medium Risk
SELL02527,56,0.35714285714285715,4.1,Seller Fulfilled,10.535714285714286,208643.6265,35.71,29.7,Low Risk
SELL02528,44,0.4090909090909091,2.7,Platform Fulfilled,16.931818181818183,94484.034,40.91,46.5,Medium Risk
SELL02529,49,0.1836734693877551,4.6,Seller Fulfilled,17.959183673469386,81029.81699999998,18.37,21.6,Low Risk
SELL02530,35,0.45714285714285713,4.2,Seller Fulfilled,12.0,10749.976499999999,45.71,34.8,Medium Risk
SELL02531,26,0.23076923076923078,1.5,Seller Fulfilled,17.115384615384617,100059.186,23.08,46.7,Medium Risk
SELL02532,66,0.19696969696969696,4.4,Seller Fulfilled,16.136363636363637,89056.12049999999,19.7,22.7,Low Risk
SELL02533,72,0.18055555555555555,4.6,Platform Fulfilled,17.5,65186.953499999996,18.06,21.2,Low Risk
SELL02534,25,0.12,3.6,Seller Fulfilled,16.0,918.648,12.0,24.8,Low Risk
SELL02535,26,0.11538461538461539,4.8,Seller Fulfilled,12.884615384615385,5776.245000000001,11.54,13.7,Low Risk
SELL02536,37,0.2972972972972973,3.7,Platform Fulfilled,18.10810810810811,88730.58450000001,29.73,34.1,Medium Risk
SELL02537,52,0.2692307692307692,4.0,Seller Fulfilled,14.807692307692308,91303.95,26.92,28.5,Low Risk
SELL02538,38,0.15789473684210525,3.7,Seller Fulfilled,17.236842105263158,4030.5074999999997,15.79,26.6,Low Risk
SELL02539,37,0.24324324324324326,3.8,Platform Fulfilled,13.513513513513514,4543.5405,24.32,28.0,Low Risk
SELL02540,35,0.2857142857142857,4.5,Seller Fulfilled,14.142857142857142,63115.98299999999,28.57,25.2,Low Risk
SELL02541,44,0.5454545454545454,2.9,Seller Fulfilled,15.113636363636363,32251.550999999992,54.55,50.8,Medium Risk
SELL02542,63,0.23809523809523808,4.5,Platform Fulfilled,16.904761904761905,79630.18199999999,23.81,24.5,Low Risk
SELL02543,34,0.08823529411764706,5.0,Seller Fulfilled,17.647058823529413,1781.2199999999998,8.82,13.6,Low Risk
SELL02544,34,0.14705882352941177,3.0,Platform Fulfilled,18.970588235294116,3360.2625,14.71,32.4,Low Risk
SELL02545,26,0.5,2.7,Platform Fulfilled,14.23076923076923,24667.59,50.0,49.5,Medium Risk
SELL02546,61,0.22950819672131148,4.3,Seller Fulfilled,16.80327868852459,63505.231499999994,22.95,25.5,Low Risk
SELL02547,8,0.125,3.0,Platform Fulfilled,26.25,59.317499999999995,12.5,35.5,Medium Risk
SELL02548,46,0.21739130434782608,3.9,Platform Fulfilled,15.434782608695652,69946.36499999999,21.74,27.0,Low Risk
SELL02549,44,0.18181818181818182,5.0,Seller Fulfilled,11.931818181818182,59184.402,18.18,15.0,Low Risk
SELL02550,71,0.08450704225352113,4.6,Platform Fulfilled,17.464788732394368,8984.9175,8.45,16.4,Low Risk
SELL02551,61,0.32786885245901637,4.5,Platform Fulfilled,14.344262295081966,178855.53600000002,32.79,27.4,Low Risk
SELL02552,35,0.08571428571428572,3.8,Seller Fulfilled,13.142857142857142,874.905,8.57,19.9,Low Risk
SELL02553,38,0.13157894736842105,3.5,Seller Fulfilled,16.44736842105263,2851.4115,13.16,26.4,Low Risk
SELL02554,69,0.2753623188405797,4.5,Platform Fulfilled,18.26086956521739,11305.1235,27.54,27.1,Low Risk
SELL02555,30,0.13333333333333333,5.0,Seller Fulfilled,19.0,9565.198499999999,13.33,16.7,Low Risk
SELL02556,84,0.10714285714285714,4.1,Platform Fulfilled,16.25,13300.3695,10.71,20.5,Low Risk
SELL02557,17,0.6470588235294118,3.3,Seller Fulfilled,18.529411764705884,72820.34999999999,64.71,54.9,Medium Risk
SELL02558,31,0.3225806451612903,3.6,Seller Fulfilled,13.870967741935484,70882.6125,32.26,33.7,Medium Risk
SELL02560,42,0.21428571428571427,4.9,Seller Fulfilled,17.738095238095237,40767.28049999999,21.43,20.8,Low Risk
SELL02561,10,0.0,4.9,Seller Fulfilled,13.5,0.0,0.0,7.6,Low Risk
SELL02562,66,0.24242424242424243,3.8,Seller Fulfilled,16.28787878787879,166250.7345,24.24,29.5,Low Risk
SELL02563,19,0.631578947368421,3.2,Platform Fulfilled,21.31578947368421,84953.334,63.16,56.5,Medium Risk
SELL02564,31,0.5806451612903226,2.4,Platform Fulfilled,19.35483870967742,101719.5405,58.06,58.8,Medium Risk
SELL02565,51,0.2549019607843137,3.4,Seller Fulfilled,12.647058823529411,43608.444,25.49,31.1,Low Risk
SELL02566,24,0.125,4.7,Platform Fulfilled,19.166666666666668,1782.1125,12.5,18.6,Low Risk
SELL02567,38,0.2631578947368421,3.6,Seller Fulfilled,11.842105263157896,5606.470499999999,26.32,29.5,Low Risk
SELL02568,51,0.13725490196078433,4.7,Seller Fulfilled,15.098039215686274,13363.196999999998,13.73,16.8,Low Risk
SELL02569,49,0.46938775510204084,3.2,Seller Fulfilled,14.693877551020408,152105.877,46.94,44.5,Medium Risk
SELL02570,19,0.5263157894736842,3.4,Seller Fulfilled,18.42105263157895,20187.777000000002,52.63,48.0,Medium Risk
SELL02571,19,0.0,4.2,Platform Fulfilled,22.105263157894736,0.0,0.0,17.9,Low Risk
SELL02572,37,0.21621621621621623,3.2,Seller Fulfilled,15.81081081081081,59742.9825,21.62,32.5,Low Risk
SELL02573,20,0.05,4.1,Platform Fulfilled,18.5,2518.0815,5.0,19.0,Low Risk
SELL02574,26,0.34615384615384615,3.3,Seller Fulfilled,22.115384615384617,60551.146499999995,34.62,41.9,Medium Risk
SELL02575,46,0.2391304347826087,4.1,Seller Fulfilled,18.152173913043477,74873.6775,23.91,28.2,Low Risk
SELL02576,41,0.34146341463414637,3.2,Platform Fulfilled,21.70731707317073,102774.54000000001,34.15,42.2,Medium Risk
SELL02577,74,0.12162162162162163,3.9,Seller Fulfilled,16.14864864864865,32944.06049999999,12.16,22.7,Low Risk
SELL02578,49,0.20408163265306123,4.4,Seller Fulfilled,18.46938775510204,18345.7515,20.41,24.4,Low Risk
SELL02579,55,0.2909090909090909,4.4,Seller Fulfilled,18.272727272727273,66164.877,29.09,28.7,Low Risk
SELL02580,45,0.17777777777777778,3.2,Seller Fulfilled,17.0,50630.31749999999,17.78,31.3,Low Risk
SELL02581,61,0.4426229508196721,2.8,Seller Fulfilled,16.557377049180328,17460.905999999995,44.26,47.2,Medium Risk
SELL02582,91,0.34065934065934067,3.4,Seller Fulfilled,15.43956043956044,125762.81699999998,34.07,37.0,Medium Risk
SELL02583,13,0.0,3.0,Platform Fulfilled,18.46153846153846,0.0,0.0,24.7,Low Risk
SELL02584,28,0.2857142857142857,4.5,Platform Fulfilled,26.071428571428573,3518.4435,28.57,32.2,Low Risk
SELL02585,26,0.34615384615384615,2.9,Seller Fulfilled,10.384615384615385,42105.1005,34.62,38.0,Medium Risk
SELL02586,41,0.36585365853658536,3.2,Seller Fulfilled,16.70731707317073,74109.765,36.59,40.5,Medium Risk
SELL02587,50,0.28,4.4,Platform Fulfilled,14.9,11982.305999999999,28.0,26.1,Low Risk
SELL02588,38,0.3157894736842105,4.0,Platform Fulfilled,15.263157894736842,114925.779,31.58,31.1,Low Risk
SELL02589,57,0.07017543859649122,5.0,Seller Fulfilled,15.175438596491228,32209.8735,7.02,11.3,Low Risk
SELL02590,38,0.42105263157894735,3.2,Platform Fulfilled,12.763157894736842,35532.284999999996,42.11,40.9,Medium Risk
SELL02591,65,0.4,2.8,Platform Fulfilled,17.153846153846153,73022.03099999999,40.0,45.5,Medium Risk
SELL02592,18,0.2777777777777778,3.6,Seller Fulfilled,12.777777777777779,340.35749999999996,27.78,30.8,Low Risk
SELL02593,33,0.24242424242424243,3.5,Platform Fulfilled,13.333333333333334,10681.030499999999,24.24,30.1,Low Risk
SELL02594,71,0.23943661971830985,4.0,Seller Fulfilled,15.492957746478874,10421.803499999998,23.94,27.4,Low Risk
SELL02595,32,0.1875,3.1,Platform Fulfilled,15.15625,6167.219999999999,18.75,31.4,Low Risk
SELL02596,10,0.3,4.1,Seller Fulfilled,7.0,44693.0205,30.0,24.8,Low Risk
SELL02597,39,0.28205128205128205,3.7,Seller Fulfilled,21.666666666666668,2764.995,28.21,35.4,Medium Risk
SELL02598,31,0.12903225806451613,4.7,Seller Fulfilled,13.548387096774194,21220.29,12.9,15.5,Low Risk
SELL02599,57,0.3157894736842105,4.4,Seller Fulfilled,14.912280701754385,263731.73399999994,31.58,27.9,Low Risk
SELL02600,49,0.14285714285714285,3.7,Seller Fulfilled,18.26530612244898,57959.131499999996,14.29,26.5,Low Risk
SELL02601,33,0.21212121212121213,3.6,Seller Fulfilled,12.272727272727273,2578.956,21.21,27.2,Low Risk
SELL02602,90,0.16666666666666666,3.8,Seller Fulfilled,16.11111111111111,64784.742,16.67,25.7,Low Risk
SELL02603,24,0.4166666666666667,3.0,Seller Fulfilled,15.833333333333334,7712.205,41.67,44.0,Medium Risk
SELL02604,42,0.21428571428571427,3.6,Platform Fulfilled,21.428571428571427,55355.5305,21.43,32.7,Low Risk
SELL02605,12,0.3333333333333333,4.0,Seller Fulfilled,5.833333333333333,2017.1429999999998,33.33,26.5,Low Risk
SELL02606,33,0.15151515151515152,4.3,Seller Fulfilled,16.96969696969697,846.387,15.15,21.7,Low Risk
SELL02607,24,0.3333333333333333,4.9,Seller Fulfilled,7.916666666666667,32483.644500000002,33.33,20.9,Low Risk
SELL02608,44,0.13636363636363635,4.9,Platform Fulfilled,16.704545454545453,3840.4709999999995,13.64,16.2,Low Risk
SELL02609,45,0.13333333333333333,4.7,Seller Fulfilled,18.0,4379.394,13.33,18.4,Low Risk
SELL02610,36,0.4166666666666667,3.4,Seller Fulfilled,13.194444444444445,16007.1465,41.67,39.5,Medium Risk
SELL02611,70,0.18571428571428572,4.3,Seller Fulfilled,15.928571428571429,37147.927500000005,18.57,22.8,Low Risk
SELL02612,80,0.225,4.1,Seller Fulfilled,17.75,75064.713,22.5,27.3,Low Risk
SELL02613,40,0.125,4.5,Platform Fulfilled,11.75,3144.6555,12.5,15.8,Low Risk
SELL02614,62,0.27419354838709675,4.5,Seller Fulfilled,18.629032258064516,69782.508,27.42,27.3,Low Risk
SELL02615,78,0.23076923076923078,3.4,Platform Fulfilled,18.012820512820515,10531.793999999998,23.08,33.0,Low Risk
SELL02616,22,0.18181818181818182,4.2,Platform Fulfilled,13.409090909090908,5814.0165,18.18,21.9,Low Risk
SELL02617,46,0.21739130434782608,3.7,Seller Fulfilled,18.26086956521739,3622.0350000000003,21.74,30.2,Low Risk
SELL02618,37,0.10810810810810811,4.8,Seller Fulfilled,12.027027027027026,4722.514499999999,10.81,12.8,Low Risk
SELL02619,23,0.34782608695652173,3.1,Platform Fulfilled,17.82608695652174,4073.8109999999997,34.78,41.0,Medium Risk
SELL02620,48,0.3541666666666667,3.8,Platform Fulfilled,21.041666666666668,251839.2315,35.42,37.9,Medium Risk
SELL02621,38,0.13157894736842105,4.3,Platform Fulfilled,16.57894736842105,6055.5734999999995,13.16,20.5,Low Risk
SELL02622,35,0.2,4.2,Platform Fulfilled,13.857142857142858,58901.9835,20.0,23.0,Low Risk
SELL02623,44,0.5454545454545454,2.9,Seller Fulfilled,13.75,21771.7365,54.55,50.0,Medium Risk
SELL02624,43,0.13953488372093023,4.3,Platform Fulfilled,17.325581395348838,1149.2655,13.95,21.3,Low Risk
SELL02625,37,0.16216216216216217,4.4,Seller Fulfilled,12.567567567567568,53879.754,16.22,18.9,Low Risk
SELL02626,53,0.22641509433962265,3.1,Platform Fulfilled,13.867924528301886,71164.3665,22.64,32.6,Low Risk
SELL02627,31,0.22580645161290322,3.9,Seller Fulfilled,11.451612903225806,4475.1045,22.58,25.2,Low Risk
SELL02628,51,0.21568627450980393,4.0,Seller Fulfilled,11.96078431372549,24750.4875,21.57,24.2,Low Risk
SELL02629,35,0.14285714285714285,3.5,Seller Fulfilled,14.857142857142858,4327.349999999999,14.29,26.0,Low Risk
SELL02630,31,0.25806451612903225,3.7,Platform Fulfilled,18.70967741935484,6013.150499999999,25.81,32.5,Low Risk
SELL02631,10,0.1,2.0,Platform Fulfilled,7.0,136.3995,10.0,30.5,Low Risk
SELL02632,9,0.3333333333333333,4.6,Platform Fulfilled,14.444444444444445,84474.44399999999,33.33,27.0,Low Risk
SELL02633,37,0.24324324324324326,3.8,Seller Fulfilled,21.486486486486488,29667.916500000003,24.32,32.6,Low Risk
SELL02634,50,0.26,4.1,Seller Fulfilled,15.0,275779.2765,26.0,27.4,Low Risk
SELL02635,46,0.30434782608695654,3.4,Seller Fulfilled,18.043478260869566,48806.8395,30.43,36.7,Medium Risk
SELL02636,12,0.08333333333333333,3.1,Platform Fulfilled,10.833333333333334,304.3725,8.33,23.7,Low Risk
SELL02637,42,0.11904761904761904,4.1,Seller Fulfilled,22.61904761904762,2974.0125000000003,11.9,24.9,Low Risk
SELL02638,35,0.34285714285714286,4.1,Seller Fulfilled,14.142857142857142,108240.11399999999,34.29,31.1,Low Risk
SELL02639,51,0.6078431372549019,3.1,Seller Fulfilled,15.980392156862745,269011.1625,60.78,52.9,Medium Risk
SELL02640,29,0.13793103448275862,3.5,Seller Fulfilled,14.655172413793103,3716.7765,13.79,25.6,Low Risk
SELL02641,38,0.0,4.1,Seller Fulfilled,11.18421052631579,0.0,0.0,12.2,Low Risk
SELL02642,46,0.21739130434782608,4.6,Seller Fulfilled,20.869565217391305,48168.08699999999,21.74,25.0,Low Risk
SELL02643,16,0.1875,2.8,Seller Fulfilled,11.25,21355.863,18.75,31.4,Low Risk
SELL02644,7,0.2857142857142857,3.6,Seller Fulfilled,21.428571428571427,3134.5965000000006,28.57,36.3,Medium Risk
SELL02645,12,0.08333333333333333,4.8,Platform Fulfilled,20.0,20136.1965,8.33,16.3,Low Risk
SELL02646,33,0.45454545454545453,3.2,Platform Fulfilled,15.606060606060606,36367.629,45.45,44.3,Medium Risk
SELL02647,52,0.19230769230769232,4.0,Seller Fulfilled,15.576923076923077,12710.112,19.23,25.1,Low Risk
SELL02648,28,0.39285714285714285,3.1,Seller Fulfilled,20.714285714285715,142849.0125,39.29,44.9,Medium Risk
SELL02649,34,0.35294117647058826,3.2,Seller Fulfilled,14.558823529411764,9954.684,35.29,38.6,Medium Risk
SELL02650,43,0.3488372093023256,3.8,Seller Fulfilled,14.767441860465116,102641.274,34.88,34.0,Medium Risk
SELL02651,48,0.22916666666666666,4.4,Platform Fulfilled,9.479166666666666,14068.298999999999,22.92,20.4,Low Risk
SELL02652,25,0.44,3.3,Seller Fulfilled,20.2,7924.312499999999,44.0,45.5,Medium Risk
SELL02653,39,0.2564102564102564,4.1,Seller Fulfilled,13.205128205128204,39933.77849999999,25.64,26.2,Low Risk
