product_id,seller_id,product_name,category,subcategory,price,avg_rating,image_count,base_return_rate
PROD007340,SELL01799,Books Product Hic,Books,Academic,545.25,3.6,9,0.03
PROD007341,SELL04034,Electronics Product Esse,Electronics,Headphones,37288.9,4.9,8,0.18
PROD007342,SELL01511,Beauty Product Earum,Beauty,Haircare,4560.09,3.4,5,0.08
PROD007343,SELL03913,Beauty Product Temporibus,Beauty,Makeup,4162.14,3.2,8,0.08
PROD007344,SELL00220,Fashion Product Consequatur,Fashion,Footwear,1006.0,3.3,7,0.22
PROD007345,SELL04630,Books Product Assumenda,Books,Comics,317.69,4.6,6,0.03
PROD007346,SELL03818,Electronics Product Illum,Electronics,Tablets,134810.53,2.8,6,0.18
PROD007347,SELL02563,Electronics Product Eveniet,Electronics,Cameras,73509.44,4.8,4,0.18
PROD007348,SELL04138,Electronics Product Tenetur,Electronics,Cameras,144294.62,3.4,2,0.18
PROD007349,SELL00691,Books Product Vel,Books,Comics,102.19,2.7,2,0.03
PROD007350,SELL02859,Home & Kitchen Product Magni,Home & Kitchen,Decor,22677.67,4.5,8,0.1
PROD007351,SELL02208,Fashion Product Laborum,Fashion,Footwear,3902.98,3.3,7,0.22
PROD007352,SELL03765,Sports Product Possimus,Sports,Outdoor,4294.63,3.3,7,0.12
PROD007353,SELL02678,Books Product Blanditiis,Books,Academic,699.93,4.2,3,0.03
PROD007354,SELL02986,Home & Kitchen Product At,Home & Kitchen,Furniture,21228.87,3.7,1,0.1
PROD007355,SELL02587,Electronics Product Quas,Electronics,Laptops,10477.21,4.0,5,0.18
PROD007356,SELL03382,Fashion Product A,Fashion,Womens Clothing,5128.26,2.5,9,0.22
PROD007357,SELL03727,Home & Kitchen Product Fugit,Home & Kitchen,Cookware,21939.07,4.0,3,0.1
PROD007358,SELL02363,Fashion Product Non,Fashion,Mens Clothing,2813.32,4.2,1,0.22
PROD007359,SELL00950,Fashion Product Eligendi,Fashion,Mens Clothing,701.69,3.2,2,0.22
PROD007360,SELL03220,Sports Product Iure,Sports,Team Sports,10529.58,4.7,7,0.12
PROD007361,SELL02925,Books Product Amet,Books,Academic,810.97,3.3,4,0.03
PROD007362,SELL03450,Books Product Earum,Books,Academic,448.28,4.1,4,0.03
PROD007363,SELL00831,Toys Product Alias,Toys,Educational,1380.43,3.9,9,0.14
PROD007364,SELL04470,Fashion Product Velit,Fashion,Womens Clothing,2433.3,4.1,9,0.22
PROD007365,SELL03404,Beauty Product Ipsa,Beauty,Fragrances,1515.71,3.0,9,0.08
PROD007366,SELL03784,Electronics Product Totam,Electronics,Tablets,83269.15,3.5,5,0.18
PROD007367,SELL02109,Beauty Product Quibusdam,Beauty,Makeup,555.91,3.0,1,0.08
PROD007368,SELL00371,Electronics Product Iste,Electronics,Tablets,97926.67,4.0,1,0.18
PROD007369,SELL01090,Sports Product Occaecati,Sports,Fitness,11301.78,3.2,8,0.12
PROD007370,SELL00468,Books Product Ab,Books,Non-Fiction,288.71,4.5,8,0.03
PROD007371,SELL01726,Grocery Product Debitis,Grocery,Staples,896.46,4.0,8,0.02
PROD007372,SELL03241,Electronics Product Qui,Electronics,Laptops,116486.27,4.8,5,0.18
PROD007373,SELL02360,Beauty Product Repellat,Beauty,Skincare,4616.77,4.5,4,0.08
PROD007374,SELL00798,Fashion Product Dignissimos,Fashion,Mens Clothing,1045.41,3.1,7,0.22
PROD007375,SELL04888,Toys Product Eius,Toys,Educational,613.95,4.0,3,0.14
PROD007376,SELL00824,Home & Kitchen Product Id,Home & Kitchen,Cookware,20129.16,3.5,5,0.1
PROD007377,SELL00809,Electronics Product Ad,Electronics,Smartphones,114491.94,2.2,6,0.18
PROD007378,SELL01568,Electronics Product Eius,Electronics,Smartphones,76271.48,4.7,5,0.18
PROD007379,SELL00685,Electronics Product Placeat,Electronics,Laptops,134886.48,4.1,5,0.18
PROD007380,SELL01485,Fashion Product Vitae,Fashion,Accessories,3406.35,3.9,7,0.22
PROD007381,SELL03798,Books Product Tenetur,Books,Fiction,241.69,3.8,5,0.03
PROD007382,SELL00494,Fashion Product Quis,Fashion,Footwear,2787.44,4.1,8,0.22
PROD007383,SELL00796,Fashion Product Porro,Fashion,Footwear,4204.72,3.8,6,0.22
PROD007384,SELL00550,Grocery Product Ipsam,Grocery,Health Foods,464.47,3.1,3,0.02
PROD007385,SELL01725,Fashion Product Veritatis,Fashion,Womens Clothing,3142.42,3.4,7,0.22
PROD007386,SELL01046,Beauty Product Non,Beauty,Makeup,771.1,3.2,6,0.08
PROD007387,SELL00456,Electronics Product Corrupti,Electronics,Tablets,67054.91,4.1,5,0.18
PROD007388,SELL03631,Fashion Product Excepturi,Fashion,Accessories,2774.66,3.3,4,0.22
PROD007389,SELL02542,Electronics Product Reiciendis,Electronics,Smartphones,64767.21,3.9,2,0.18
PROD007390,SELL02082,Beauty Product Numquam,Beauty,Makeup,3871.28,4.7,4,0.08
PROD007391,SELL00309,Fashion Product Possimus,Fashion,Accessories,822.67,3.5,1,0.22
PROD007392,SELL04360,Fashion Product Iste,Fashion,Womens Clothing,5931.38,3.6,5,0.22
PROD007393,SELL03111,Grocery Product Quidem,Grocery,Staples,120.24,3.1,7,0.02
PROD007394,SELL00001,Home & Kitchen Product Similique,Home & Kitchen,Cookware,1838.92,4.6,8,0.1
PROD007395,SELL00356,Electronics Product Nesciunt,Electronics,Headphones,109326.94,3.1,7,0.18
PROD007396,SELL00596,Home & Kitchen Product Ab,Home & Kitchen,Furniture,2386.5,3.4,9,0.1
PROD007397,SELL02129,Electronics Product Consequatur,Electronics,Smartphones,37480.05,3.7,6,0.18
PROD007398,SELL02990,Sports Product Amet,Sports,Fitness,8460.53,4.5,7,0.12
PROD007399,SELL01225,Electronics Product Tempora,Electronics,Laptops,54764.67,4.0,3,0.18
PROD007400,SELL04948,Sports Product Impedit,Sports,Yoga,5529.84,4.2,8,0.12
PROD007401,SELL00514,Electronics Product Itaque,Electronics,Smartphones,142744.51,5.0,1,0.18
PROD007402,SELL03906,Toys Product Facere,Toys,Outdoor Toys,3399.53,4.0,5,0.14
PROD007403,SELL01298,Grocery Product Officia,Grocery,Staples,985.53,3.6,4,0.02
PROD007404,SELL03243,Fashion Product Accusantium,Fashion,Accessories,1884.0,3.3,9,0.22
PROD007405,SELL02682,Sports Product Quasi,Sports,Outdoor,3754.21,4.5,9,0.12
PROD007406,SELL04071,Grocery Product Cumque,Grocery,Beverages,413.31,3.1,5,0.02
PROD007407,SELL00574,Beauty Product Harum,Beauty,Makeup,950.23,3.6,6,0.08
PROD007408,SELL01747,Toys Product Commodi,Toys,Board Games,3110.4,3.4,4,0.14
PROD007409,SELL02501,Grocery Product Voluptatem,Grocery,Beverages,426.63,3.4,1,0.02
PROD007410,SELL01187,Beauty Product Repudiandae,Beauty,Skincare,4606.95,3.4,8,0.08
PROD007411,SELL03196,Fashion Product Provident,Fashion,Mens Clothing,4945.7,3.2,2,0.22
PROD007412,SELL00403,Home & Kitchen Product Eligendi,Home & Kitchen,Cookware,628.82,4.6,8,0.1
PROD007413,SELL02762,Home & Kitchen Product Tenetur,Home & Kitchen,Appliances,13328.2,5.0,3,0.1
PROD007414,SELL02574,Sports Product Aspernatur,Sports,Team Sports,995.45,5.0,7,0.12
PROD007415,SELL01158,Home & Kitchen Product Cumque,Home & Kitchen,Furniture,18342.25,3.9,1,0.1
PROD007416,SELL00737,Sports Product Occaecati,Sports,Yoga,10384.27,3.8,2,0.12
PROD007417,SELL02372,Fashion Product Sunt,Fashion,Mens Clothing,4290.65,4.0,1,0.22
PROD007418,SELL02138,Electronics Product Reiciendis,Electronics,Tablets,53794.61,3.4,9,0.18
PROD007419,SELL00370,Beauty Product Perspiciatis,Beauty,Skincare,2519.49,2.7,9,0.08
PROD007420,SELL03348,Beauty Product Laudantium,Beauty,Skincare,4528.66,4.1,5,0.08
PROD007421,SELL02582,Sports Product Quia,Sports,Fitness,1744.42,4.6,2,0.12
PROD007422,SELL04004,Home & Kitchen Product Neque,Home & Kitchen,Decor,7117.39,4.0,8,0.1
PROD007423,SELL03967,Books Product Alias,Books,Fiction,702.57,3.6,1,0.03
PROD007424,SELL01513,Fashion Product Aperiam,Fashion,Womens Clothing,2553.49,3.7,5,0.22
PROD007425,SELL01776,Home & Kitchen Product Officia,Home & Kitchen,Furniture,14764.71,3.7,5,0.1
PROD007426,SELL04856,Beauty Product Fugit,Beauty,Fragrances,2948.55,4.2,6,0.08
PROD007427,SELL03626,Toys Product Harum,Toys,Outdoor Toys,1547.76,3.9,2,0.14
PROD007428,SELL04998,Home & Kitchen Product Animi,Home & Kitchen,Cookware,3144.95,4.8,1,0.1
PROD007429,SELL02945,Fashion Product Soluta,Fashion,Womens Clothing,6234.16,3.9,7,0.22
PROD007430,SELL01497,Grocery Product Delectus,Grocery,Health Foods,229.45,4.3,3,0.02
PROD007431,SELL04865,Electronics Product Hic,Electronics,Laptops,51337.22,3.3,5,0.18
PROD007432,SELL02393,Sports Product Officia,Sports,Team Sports,11132.31,4.1,8,0.12
PROD007433,SELL02817,Beauty Product Sint,Beauty,Fragrances,701.19,4.3,7,0.08
PROD007434,SELL02487,Grocery Product Excepturi,Grocery,Staples,402.03,3.6,1,0.02
PROD007435,SELL04436,Electronics Product Facilis,Electronics,Smartphones,59372.68,2.7,9,0.18
PROD007436,SELL00987,Books Product Optio,Books,Comics,144.48,4.4,7,0.03
PROD007437,SELL04885,Electronics Product Illo,Electronics,Smartphones,141555.17,4.1,5,0.18
PROD007438,SELL01829,Electronics Product Pariatur,Electronics,Tablets,51446.15,3.0,3,0.18
PROD007439,SELL02335,Electronics Product Reprehenderit,Electronics,Cameras,112411.26,3.0,7,0.18
PROD007440,SELL00281,Electronics Product Ad,Electronics,Tablets,30437.77,3.2,3,0.18
PROD007441,SELL00582,Fashion Product Officiis,Fashion,Womens Clothing,6469.14,3.9,9,0.22
PROD007442,SELL02554,Fashion Product Minus,Fashion,Womens Clothing,2564.72,4.5,1,0.22
PROD007443,SELL00037,Fashion Product Doloribus,Fashion,Womens Clothing,3726.67,5.0,4,0.22
PROD007444,SELL03775,Books Product Beatae,Books,Fiction,285.06,4.2,5,0.03
PROD007445,SELL01882,Electronics Product Totam,Electronics,Tablets,139979.52,4.8,8,0.18
PROD007446,SELL00306,Home & Kitchen Product Quas,Home & Kitchen,Cookware,3433.08,4.1,8,0.1
PROD007447,SELL04299,Fashion Product Provident,Fashion,Mens Clothing,5841.39,3.8,1,0.22
PROD007448,SELL04270,Fashion Product Velit,Fashion,Accessories,7046.69,4.7,5,0.22
PROD007449,SELL01862,Home & Kitchen Product Quis,Home & Kitchen,Decor,16484.0,2.9,4,0.1
PROD007450,SELL02497,Books Product Quod,Books,Fiction,786.13,5.0,9,0.03
PROD007451,SELL02136,Home & Kitchen Product Vero,Home & Kitchen,Appliances,17633.7,4.0,9,0.1
PROD007452,SELL01218,Toys Product Nostrum,Toys,Board Games,4433.03,4.2,3,0.14
PROD007453,SELL00745,Fashion Product Blanditiis,Fashion,Accessories,5847.82,3.0,6,0.22
PROD007454,SELL03393,Beauty Product Quidem,Beauty,Haircare,3232.6,5.0,4,0.08
PROD007455,SELL00105,Electronics Product Est,Electronics,Laptops,35126.87,3.0,5,0.18
PROD007456,SELL03635,Grocery Product Hic,Grocery,Snacks,983.8,3.9,9,0.02
PROD007457,SELL00009,Fashion Product Error,Fashion,Womens Clothing,4902.38,3.5,5,0.22
PROD007458,SELL01790,Beauty Product Doloribus,Beauty,Makeup,3740.33,4.3,1,0.08
PROD007459,SELL04611,Fashion Product Cumque,Fashion,Footwear,6366.69,4.6,7,0.22
PROD007460,SELL01955,Fashion Product Reiciendis,Fashion,Womens Clothing,6817.86,4.3,9,0.22
PROD007461,SELL01082,Electronics Product Corrupti,Electronics,Headphones,145464.7,3.5,7,0.18
PROD007462,SELL01614,Books Product Neque,Books,Non-Fiction,466.34,3.4,4,0.03
PROD007463,SELL02474,Fashion Product Sequi,Fashion,Footwear,1549.34,4.1,7,0.22
PROD007464,SELL02089,Fashion Product Quaerat,Fashion,Mens Clothing,3576.94,4.1,7,0.22
PROD007465,SELL04289,Electronics Product Quo,Electronics,Laptops,100895.8,3.9,9,0.18
PROD007466,SELL03017,Fashion Product Numquam,Fashion,Footwear,1530.19,3.7,2,0.22
PROD007467,SELL00786,Sports Product Atque,Sports,Team Sports,2320.0,3.3,1,0.12
PROD007468,SELL00584,Electronics Product Iure,Electronics,Tablets,118918.48,4.1,2,0.18
PROD007469,SELL04322,Fashion Product Nisi,Fashion,Mens Clothing,4638.34,3.5,6,0.22
PROD007470,SELL01786,Fashion Product Accusantium,Fashion,Accessories,6068.72,2.9,5,0.22
PROD007471,SELL03906,Beauty Product Repudiandae,Beauty,Fragrances,2320.15,2.8,8,0.08
PROD007472,SELL01166,Electronics Product Exercitationem,Electronics,Laptops,91531.48,4.5,9,0.18
PROD007473,SELL02765,Electronics Product Nemo,Electronics,Laptops,145117.43,3.6,5,0.18
PROD007474,SELL00677,Electronics Product Quis,Electronics,Tablets,139925.84,4.2,2,0.18
PROD007475,SELL01115,Fashion Product Ab,Fashion,Footwear,3285.92,3.8,8,0.22
PROD007476,SELL02057,Electronics Product Ipsa,Electronics,Tablets,8349.21,4.6,9,0.18
PROD007477,SELL04108,Sports Product Iste,Sports,Outdoor,3277.55,4.5,9,0.12
PROD007478,SELL01618,Fashion Product Harum,Fashion,Womens Clothing,7320.62,3.5,2,0.22
PROD007479,SELL00925,Fashion Product Laborum,Fashion,Footwear,7390.04,3.3,7,0.22
PROD007480,SELL01713,Fashion Product Fuga,Fashion,Womens Clothing,1733.94,4.0,1,0.22
PROD007481,SELL00252,Electronics Product Exercitationem,Electronics,Laptops,94262.88,2.8,5,0.18
PROD007482,SELL03043,Beauty Product Culpa,Beauty,Fragrances,3416.1,4.1,6,0.08
PROD007483,SELL00549,Toys Product Et,Toys,Action Figures,1885.18,3.0,4,0.14
PROD007484,SELL02533,Home & Kitchen Product Occaecati,Home & Kitchen,Cookware,11961.44,4.2,8,0.1
PROD007485,SELL01205,Electronics Product Qui,Electronics,Smartphones,80208.41,3.9,4,0.18
PROD007486,SELL03459,Grocery Product Facere,Grocery,Health Foods,839.58,4.5,9,0.02
PROD007487,SELL03699,Electronics Product Aperiam,Electronics,Smartphones,54977.5,3.7,2,0.18
PROD007488,SELL04825,Toys Product Vel,Toys,Board Games,3018.83,4.1,3,0.14
PROD007489,SELL01425,Home & Kitchen Product Tempore,Home & Kitchen,Decor,4598.67,4.2,6,0.1
PROD007490,SELL01041,Home & Kitchen Product Nesciunt,Home & Kitchen,Decor,4724.87,4.1,7,0.1
PROD007491,SELL00907,Beauty Product Totam,Beauty,Skincare,4996.05,3.0,1,0.08
PROD007492,SELL03113,Grocery Product Ab,Grocery,Staples,765.54,3.0,8,0.02
PROD007493,SELL04250,Fashion Product Iure,Fashion,Accessories,6976.94,4.5,6,0.22
PROD007494,SELL03155,Books Product Sunt,Books,Comics,969.21,3.7,9,0.03
PROD007495,SELL03458,Fashion Product Eius,Fashion,Accessories,5971.69,4.0,1,0.22
PROD007496,SELL00562,Grocery Product Maxime,Grocery,Staples,110.34,3.6,6,0.02
PROD007497,SELL02008,Books Product Modi,Books,Comics,372.65,4.7,5,0.03
PROD007498,SELL00769,Fashion Product Labore,Fashion,Womens Clothing,6519.94,4.3,2,0.22
PROD007499,SELL02365,Fashion Product Omnis,Fashion,Womens Clothing,3281.35,4.8,1,0.22
PROD007500,SELL02552,Toys Product Facere,Toys,Educational,894.78,3.8,8,0.14
PROD007501,SELL02658,Beauty Product At,Beauty,Skincare,3506.85,3.5,2,0.08
PROD007502,SELL02042,Electronics Product Quo,Electronics,Tablets,77862.87,4.0,4,0.18
PROD007503,SELL01784,Fashion Product Distinctio,Fashion,Footwear,400.18,3.8,3,0.22
PROD007504,SELL00897,Fashion Product Voluptatibus,Fashion,Womens Clothing,397.92,2.5,8,0.22
PROD007505,SELL01093,Fashion Product Labore,Fashion,Footwear,3562.89,4.5,2,0.22
PROD007506,SELL03823,Fashion Product Nulla,Fashion,Footwear,7987.55,3.6,5,0.22
PROD007507,SELL00801,Electronics Product Nulla,Electronics,Smartphones,132360.81,3.6,6,0.18
PROD007508,SELL02279,Grocery Product A,Grocery,Health Foods,54.84,3.7,1,0.02
PROD007509,SELL01322,Grocery Product Sint,Grocery,Snacks,374.72,3.2,9,0.02
PROD007510,SELL01027,Home & Kitchen Product Laborum,Home & Kitchen,Cookware,24068.79,4.1,7,0.1
PROD007511,SELL03243,Fashion Product Et,Fashion,Womens Clothing,2777.83,4.8,9,0.22
PROD007512,SELL03418,Electronics Product Modi,Electronics,Headphones,45131.11,4.3,7,0.18
PROD007513,SELL03910,Home & Kitchen Product Debitis,Home & Kitchen,Appliances,16640.54,4.3,4,0.1
PROD007514,SELL04458,Toys Product Laboriosam,Toys,Outdoor Toys,537.17,4.2,4,0.14
PROD007515,SELL02013,Grocery Product Modi,Grocery,Health Foods,782.21,5.0,3,0.02
PROD007516,SELL02954,Beauty Product Aut,Beauty,Makeup,3827.26,3.3,1,0.08
PROD007517,SELL00921,Electronics Product Maxime,Electronics,Cameras,138877.28,4.1,9,0.18
PROD007518,SELL01279,Fashion Product Suscipit,Fashion,Accessories,5138.22,3.4,5,0.22
PROD007519,SELL04025,Fashion Product Voluptates,Fashion,Mens Clothing,6286.59,2.5,4,0.22
PROD007520,SELL01964,Home & Kitchen Product Voluptatem,Home & Kitchen,Furniture,17387.32,3.5,3,0.1
PROD007521,SELL03916,Electronics Product Ducimus,Electronics,Laptops,120676.0,3.4,1,0.18
PROD007522,SELL04472,Electronics Product Facere,Electronics,Cameras,49502.83,3.0,6,0.18
PROD007523,SELL04790,Home & Kitchen Product Illo,Home & Kitchen,Decor,2095.06,5.0,1,0.1
PROD007524,SELL04891,Books Product Delectus,Books,Non-Fiction,756.51,4.8,7,0.03
PROD007525,SELL00302,Grocery Product Vel,Grocery,Staples,600.33,3.5,2,0.02
PROD007526,SELL02101,Home & Kitchen Product Saepe,Home & Kitchen,Decor,1086.15,3.9,5,0.1
PROD007527,SELL00994,Fashion Product Doloremque,Fashion,Footwear,722.89,3.8,2,0.22
PROD007528,SELL02765,Sports Product Cum,Sports,Fitness,11466.14,4.2,6,0.12
PROD007529,SELL01128,Electronics Product Praesentium,Electronics,Smartphones,129277.69,2.5,4,0.18
PROD007530,SELL02809,Books Product Doloribus,Books,Fiction,633.24,3.3,8,0.03
PROD007531,SELL03564,Fashion Product Molestias,Fashion,Footwear,6412.39,4.4,8,0.22
PROD007532,SELL01809,Grocery Product Aspernatur,Grocery,Beverages,467.87,3.4,9,0.02
PROD007533,SELL04867,Sports Product Placeat,Sports,Fitness,6448.31,4.3,9,0.12
PROD007534,SELL03517,Fashion Product Ea,Fashion,Womens Clothing,3094.66,3.9,4,0.22
PROD007535,SELL02935,Books Product Hic,Books,Comics,236.91,5.0,8,0.03
PROD007536,SELL04030,Electronics Product Eum,Electronics,Tablets,134717.21,3.4,4,0.18
PROD007537,SELL00371,Toys Product Quasi,Toys,Educational,4160.92,3.6,3,0.14
PROD007538,SELL04590,Books Product Quod,Books,Academic,637.4,3.8,1,0.03
PROD007539,SELL02981,Electronics Product Doloribus,Electronics,Tablets,85527.11,3.9,9,0.18
PROD007540,SELL04264,Fashion Product Dolore,Fashion,Footwear,6132.73,3.9,9,0.22
PROD007541,SELL01772,Home & Kitchen Product Voluptates,Home & Kitchen,Furniture,22667.14,3.8,2,0.1
PROD007542,SELL00940,Electronics Product Accusantium,Electronics,Headphones,102759.01,3.5,3,0.18
PROD007543,SELL03488,Toys Product Soluta,Toys,Board Games,664.0,3.8,8,0.14
PROD007544,SELL01947,Fashion Product Eum,Fashion,Accessories,3245.3,3.3,4,0.22
PROD007545,SELL02137,Beauty Product Consequatur,Beauty,Skincare,3723.96,4.4,5,0.08
PROD007546,SELL00726,Books Product Consequuntur,Books,Non-Fiction,462.53,3.9,5,0.03
PROD007547,SELL00319,Sports Product Aspernatur,Sports,Outdoor,7490.93,3.1,6,0.12
PROD007548,SELL01306,Electronics Product Reprehenderit,Electronics,Laptops,47323.96,4.4,6,0.18
PROD007549,SELL00001,Toys Product Odit,Toys,Educational,4072.37,4.6,1,0.14
PROD007550,SELL04561,Electronics Product Laudantium,Electronics,Cameras,53648.07,4.1,6,0.18
PROD007551,SELL02055,Electronics Product Dolor,Electronics,Laptops,60749.25,3.6,8,0.18
PROD007552,SELL01531,Electronics Product Quia,Electronics,Headphones,127065.35,3.3,3,0.18
PROD007553,SELL01475,Sports Product Alias,Sports,Yoga,5320.14,4.8,4,0.12
PROD007554,SELL03159,Toys Product Dolor,Toys,Action Figures,4444.18,3.7,7,0.14
PROD007555,SELL01573,Books Product Minus,Books,Non-Fiction,984.16,4.3,3,0.03
PROD007556,SELL02328,Home & Kitchen Product Quae,Home & Kitchen,Decor,11262.0,4.8,4,0.1
PROD007557,SELL03549,Books Product Aliquam,Books,Comics,886.52,4.7,7,0.03
PROD007558,SELL03185,Electronics Product Ea,Electronics,Laptops,82683.24,4.5,2,0.18
PROD007559,SELL00701,Electronics Product Veniam,Electronics,Tablets,149926.49,3.0,7,0.18
PROD007560,SELL03988,Books Product Iusto,Books,Non-Fiction,526.44,3.5,8,0.03
PROD007561,SELL01967,Toys Product Magni,Toys,Outdoor Toys,1333.31,4.1,8,0.14
PROD007562,SELL01926,Fashion Product Eligendi,Fashion,Footwear,583.59,2.7,4,0.22
PROD007563,SELL03205,Home & Kitchen Product Quibusdam,Home & Kitchen,Decor,21688.69,4.4,6,0.1
PROD007564,SELL02826,Electronics Product Facere,Electronics,Headphones,18673.08,3.5,2,0.18
PROD007565,SELL01311,Electronics Product Maiores,Electronics,Laptops,33007.66,4.2,9,0.18
PROD007566,SELL01243,Fashion Product Cum,Fashion,Mens Clothing,3252.84,4.9,3,0.22
PROD007567,SELL01280,Electronics Product Sunt,Electronics,Smartphones,85897.52,5.0,3,0.18
PROD007568,SELL01401,Electronics Product Impedit,Electronics,Tablets,134858.79,3.8,8,0.18
PROD007569,SELL04048,Beauty Product Fugit,Beauty,Skincare,3479.44,3.1,6,0.08
PROD007570,SELL02553,Beauty Product Velit,Beauty,Skincare,3265.43,3.1,4,0.08
PROD007571,SELL00586,Beauty Product Consectetur,Beauty,Fragrances,3598.19,3.4,7,0.08
PROD007572,SELL00162,Books Product Corporis,Books,Academic,450.71,2.9,1,0.03
PROD007573,SELL01210,Beauty Product Eius,Beauty,Fragrances,3955.75,4.2,7,0.08
PROD007574,SELL03343,Home & Kitchen Product Eveniet,Home & Kitchen,Furniture,8913.67,3.1,7,0.1
PROD007575,SELL01339,Electronics Product Ex,Electronics,Headphones,90686.62,4.7,2,0.18
PROD007576,SELL00515,Fashion Product Voluptates,Fashion,Womens Clothing,5455.95,3.9,4,0.22
PROD007577,SELL03240,Books Product Perspiciatis,Books,Comics,526.1,3.4,7,0.03
PROD007578,SELL03849,Home & Kitchen Product Consequatur,Home & Kitchen,Decor,1162.51,3.7,4,0.1
PROD007579,SELL00451,Electronics Product Fugit,Electronics,Smartphones,102321.24,3.5,3,0.18
PROD007580,SELL02324,Grocery Product Veritatis,Grocery,Staples,153.81,3.8,5,0.02
PROD007581,SELL00629,Books Product Veritatis,Books,Fiction,643.74,3.6,4,0.03
PROD007582,SELL00955,Home & Kitchen Product Distinctio,Home & Kitchen,Decor,13298.63,3.9,3,0.1
PROD007583,SELL00493,Grocery Product Suscipit,Grocery,Beverages,640.36,4.3,4,0.02
PROD007584,SELL02898,Electronics Product Sunt,Electronics,Tablets,66468.15,3.9,7,0.18
PROD007585,SELL00761,Home & Kitchen Product A,Home & Kitchen,Decor,21095.22,3.7,8,0.1
PROD007586,SELL02582,Fashion Product Quidem,Fashion,Womens Clothing,3895.61,3.7,1,0.22
PROD007587,SELL04328,Electronics Product Ea,Electronics,Laptops,31762.92,3.8,4,0.18
PROD007588,SELL03753,Toys Product Modi,Toys,Action Figures,1868.38,4.6,6,0.14
PROD007589,SELL04881,Fashion Product Eum,Fashion,Accessories,4431.9,3.9,2,0.22
PROD007590,SELL00815,Home & Kitchen Product Nisi,Home & Kitchen,Cookware,18664.09,3.6,6,0.1
PROD007591,SELL03600,Electronics Product Ullam,Electronics,Smartphones,148451.79,4.4,1,0.18
PROD007592,SELL02633,Home & Kitchen Product At,Home & Kitchen,Decor,12879.84,4.0,9,0.1
PROD007593,SELL02289,Beauty Product Aliquam,Beauty,Haircare,2538.16,3.6,8,0.08
PROD007594,SELL03182,Electronics Product Soluta,Electronics,Laptops,70599.77,3.3,3,0.18
PROD007595,SELL02212,Home & Kitchen Product Minima,Home & Kitchen,Cookware,17661.2,3.8,7,0.1
PROD007596,SELL01937,Fashion Product Dolore,Fashion,Accessories,1073.62,4.2,6,0.22
PROD007597,SELL02438,Toys Product Doloribus,Toys,Action Figures,2774.76,3.9,9,0.14
PROD007598,SELL00908,Fashion Product Natus,Fashion,Womens Clothing,6631.83,3.7,9,0.22
PROD007599,SELL01723,Home & Kitchen Product Ducimus,Home & Kitchen,Appliances,15347.73,4.6,6,0.1
PROD007600,SELL04393,Sports Product Ullam,Sports,Outdoor,14334.6,4.5,1,0.12
PROD007601,SELL01949,Toys Product Eveniet,Toys,Board Games,4813.97,3.7,4,0.14
PROD007602,SELL02143,Electronics Product Nam,Electronics,Tablets,143821.29,3.4,4,0.18
PROD007603,SELL03758,Sports Product Dolores,Sports,Fitness,11874.74,4.4,4,0.12
PROD007604,SELL02674,Sports Product Expedita,Sports,Fitness,11759.13,4.1,9,0.12
PROD007605,SELL04910,Sports Product Eaque,Sports,Fitness,11303.48,3.5,8,0.12
PROD007606,SELL01103,Electronics Product Eveniet,Electronics,Headphones,13729.19,5.0,5,0.18
PROD007607,SELL04281,Electronics Product Rerum,Electronics,Tablets,135658.67,3.2,7,0.18
PROD007608,SELL03323,Fashion Product Maiores,Fashion,Womens Clothing,3396.31,4.5,5,0.22
PROD007609,SELL04723,Grocery Product Accusamus,Grocery,Beverages,303.05,3.6,9,0.02
PROD007610,SELL03990,Fashion Product Nostrum,Fashion,Accessories,2239.9,3.9,2,0.22
PROD007611,SELL03773,Books Product Autem,Books,Comics,293.44,3.2,9,0.03
PROD007612,SELL00350,Sports Product Natus,Sports,Team Sports,7995.0,4.2,3,0.12
PROD007613,SELL00753,Books Product Illum,Books,Comics,851.16,3.8,8,0.03
PROD007614,SELL01649,Home & Kitchen Product Mollitia,Home & Kitchen,Decor,6794.55,3.2,1,0.1
PROD007615,SELL04794,Toys Product Quidem,Toys,Outdoor Toys,1405.66,3.5,8,0.14
PROD007616,SELL04893,Beauty Product Veritatis,Beauty,Fragrances,3771.43,4.7,9,0.08
PROD007617,SELL01161,Fashion Product Aut,Fashion,Mens Clothing,479.99,3.0,6,0.22
PROD007618,SELL04395,Grocery Product Et,Grocery,Staples,589.71,4.3,5,0.02
PROD007619,SELL02293,Fashion Product Laboriosam,Fashion,Mens Clothing,681.81,4.6,3,0.22
PROD007620,SELL04817,Sports Product Blanditiis,Sports,Fitness,5026.08,4.1,5,0.12
PROD007621,SELL04429,Fashion Product Maxime,Fashion,Accessories,1605.81,4.5,2,0.22
PROD007622,SELL00558,Toys Product Nesciunt,Toys,Outdoor Toys,3023.02,3.8,2,0.14
PROD007623,SELL04813,Toys Product Quam,Toys,Outdoor Toys,449.88,4.7,5,0.14
PROD007624,SELL00981,Electronics Product Iste,Electronics,Cameras,145782.35,4.3,1,0.18
PROD007625,SELL00571,Electronics Product Ducimus,Electronics,Cameras,26357.41,3.3,7,0.18
PROD007626,SELL03359,Home & Kitchen Product Quia,Home & Kitchen,Furniture,18241.79,4.2,1,0.1
